Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	0.6218465701055618	0.6854040690942741	0	0	1.0365032610982536	0.4924031966822217	INPP4B
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	1/98	0.6218465701055618	0.6854040690942741	0	0	1.0365032610982536	0.4924031966822217	CXCR4
Mitochondrial Translation (GO:0032543)	1/98	0.6218465701055618	0.6854040690942741	0	0	1.0365032610982536	0.4924031966822217	MRPS18B
Regulation Of DNA-templated Transcription (GO:0006355)	18/1922	0.6251307233466296	0.6878425196260415	0	0	0.9453253368386461	0.4441086380600106	FZD4;TCF7;SIX1;BRCA1;POU3F1;TBX18;CAMKK2;ING5;TFAP4;PAX7;NFIC;PAX9;HOXA3;TIMELESS;LMX1B;CEP290;HOXA5;MCM2
Regulation Of GTPase Activity (GO:0043087)	2/214	0.6253348787660131	0.6878425196260415	0	0	0.9477987421383648	0.44496114832475103	PREX2;FGD4
Cellular Response To Insulin Stimulus (GO:0032869)	1/99	0.6255897099862958	0.6878425196260415	0	0	1.025874635568513	0.4811973086013059	PCK2
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	19/2028	0.6264038598323212	0.6881763676071466	0	0	0.9454253611556982	0.44223214083622847	IL33;UHRF1;TCF7;SIX1;DDX21;BRCA1;AATF;POU3F1;TBX18;TFAP4;STING1;PAX7;NFIC;PAX9;HOXA3;LMX1B;TLR4;HOXA5;MCM2
Protein-Containing Complex Assembly (GO:0065003)	3/328	0.6298350956833244	0.6913824991702943	0	0	0.9267882632831086	0.42845166242991173	TFAP4;STING1;KNTC1
Activation Of GTPase Activity (GO:0090630)	1/102	0.6365993792389626	0.6971047629684172	0	0	0.9952515659729239	0.4494702764590599	SGSM1
Regulation Of Protein Secretion (GO:0050708)	1/102	0.6365993792389626	0.6971047629684172	0	0	0.9952515659729239	0.4494702764590599	SLC12A2
Regulation Of RNA Splicing (GO:0043484)	1/102	0.6365993792389626	0.6971047629684172	0	0	0.9952515659729239	0.4494702764590599	MCM2
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.640197211301413	0.6999074134909203	0	0	0.9854441776710684	0.4394874162414859	SLC12A2
Mitochondrial Gene Expression (GO:0140053)	1/103	0.640197211301413	0.6999074134909203	0	0	0.9854441776710684	0.4394874162414859	MRPS18B
Positive Regulation Of Cell Motility (GO:2000147)	2/221	0.6427947243480149	0.7015262276374278	0	0	0.9171759747102213	0.40532744317597985	FZD4;CXCR4
Positive Regulation Of Kinase Activity (GO:0033674)	1/104	0.643759602067877	0.7015262276374278	0	0	0.9758272240935209	0.42978349773390945	DDR2
Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.643759602067877	0.7015262276374278	0	0	0.9758272240935209	0.42978349773390945	BRCA1
Macroautophagy (GO:0016236)	1/104	0.643759602067877	0.7015262276374278	0	0	0.9758272240935209	0.42978349773390945	TCIRG1
Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.6472868988810053	0.7042314283225143	0	0	0.9663952119309263	0.42034872467988144	SIX1
Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	0.6472868988810053	0.7042314283225143	0	0	0.9663952119309263	0.42034872467988144	BRCA1
Response To Calcium Ion (GO:0051592)	1/106	0.6507794457248229	0.7068901634464635	0	0	0.9571428571428572	0.4111737234880546	SLC25A13
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	0.6507794457248229	0.7068901634464635	0	0	0.9571428571428572	0.4111737234880546	ANXA1
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	4/452	0.6536452495710119	0.7089326865128608	0	0	0.895401554404145	0.38071624047641744	ING5;TCF7;SIX1;LMX1B
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.654237583102373	0.7089326865128608	0	0	0.9480650750866384	0.4022495216816559	ANXA1
Monoatomic Ion Transport (GO:0006811)	1/107	0.654237583102373	0.7089326865128608	0	0	0.9480650750866384	0.4022495216816559	SLC12A2
Regulation Of Cell Growth (GO:0001558)	2/227	0.6572472219518541	0.7100382975146502	0	0	0.8924444444444445	0.3745545087334462	ING5;BRCA1
Response To Tumor Necrosis Factor (GO:0034612)	1/108	0.6576616485137511	0.7100382975146502	0	0	0.9391569711996949	0.3935675267762052	BRCA1
Positive Regulation Of Metabolic Process (GO:0009893)	1/108	0.6576616485137511	0.7100382975146502	0	0	0.9391569711996949	0.3935675267762052	CXCR4
Positive Regulation Of Translation (GO:0045727)	1/108	0.6576616485137511	0.7100382975146502	0	0	0.9391569711996949	0.3935675267762052	PASK
Cellular Response To Lipid (GO:0071396)	2/228	0.6596102581147372	0.7100382975146502	0	0	0.8884501928749716	0.36968957713577005	FZD4;TLR4
Chromatin Remodeling (GO:0006338)	2/228	0.6596102581147372	0.7100382975146502	0	0	0.8884501928749716	0.36968957713577005	DDX21;PRIMPOL
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	4/456	0.6604372741017537	0.7100382975146502	0	0	0.8872942363244533	0.3680967883523637	TFAP4;PAX9;TIMELESS;BRCA1
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.6610519758018443	0.7100382975146502	0	0	0.9304138321995464	0.3851195080231015	CDK2
Cellular Response To Salt (GO:1902075)	1/109	0.6610519758018443	0.7100382975146502	0	0	0.9304138321995464	0.3851195080231015	SLC12A2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	0.6610519758018443	0.7100382975146502	0	0	0.9304138321995464	0.3851195080231015	CASP2
Regulation Of Wnt Signaling Pathway (GO:0030111)	1/109	0.6610519758018443	0.7100382975146502	0	0	0.9304138321995464	0.3851195080231015	CCNYL1
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	0.6644088957571838	0.7130757893954489	0	0	0.9218311177682083	0.3768975774550248	CALCRL
Positive Regulation Of Phosphorylation (GO:0042327)	2/231	0.6666214801553402	0.7148812690926003	0	0	0.8766767439256522	0.3555212537110166	DDR2;CAMKK2
Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	0.6677327359189222	0.7149354471951606	0	0	0.913404452690167	0.36889417315858364	IL33
RNA Metabolic Process (GO:0016070)	1/111	0.6677327359189222	0.7149354471951606	0	0	0.913404452690167	0.36889417315858364	RBMS1
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/112	0.6710238206033731	0.717319674998689	0	0	0.9051296194153337	0.36110204319932	CDC6
Protein Deubiquitination (GO:0016579)	1/112	0.6710238206033731	0.717319674998689	0	0	0.9051296194153337	0.36110204319932	USP37
Positive Regulation Of GTPase Activity (GO:0043547)	2/234	0.6735164286434769	0.7194137447000055	0	0	0.8652077807250221	0.34196722412959424	PREX2;SGSM1
Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	0.6742824710023944	0.7196617346882245	0	0	0.8970025510204082	0.35351423037572915	CHAF1B
Protein Localization (GO:0008104)	3/351	0.6749721768721557	0.7198279228035331	0	0	0.8645129754710273	0.3398260528161193	FLNA;SHROOM3;VCL
Regulation Of Cytoskeleton Organization (GO:0051493)	1/114	0.6775090051263515	0.7208225247910985	0	0	0.8890193245439769	0.346124058046448	ARHGAP18
Protein Modification By Small Protein Removal (GO:0070646)	1/114	0.6775090051263515	0.7208225247910985	0	0	0.8890193245439769	0.346124058046448	USP37
Regulation Of MAP Kinase Activity (GO:0043405)	1/114	0.6775090051263515	0.7208225247910985	0	0	0.8890193245439769	0.346124058046448	TLR4
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.6869990437937402	0.7297673057793237	0	0	0.8658954961294862	0.3250765467919651	TLR4
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	0.6869990437937402	0.7297673057793237	0	0	0.8658954961294862	0.3250765467919651	TLR4
Regulation Of Protein Binding (GO:0043393)	1/118	0.690100231544172	0.7324843402531842	0	0	0.858451072736787	0.31841532312953236	STING1
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	1/119	0.6931708471817921	0.7340096637871608	0	0	0.8511328260117607	0.31192211752143834	CHAF1B
Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.6931708471817921	0.7340096637871608	0	0	0.8511328260117607	0.31192211752143834	BRCA1
Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.6931708471817921	0.7340096637871608	0	0	0.8511328260117607	0.31192211752143834	BRCA1
Organonitrogen Compound Biosynthetic Process (GO:1901566)	1/123	0.7051535427891474	0.7449427709089113	0	0	0.8230595516895283	0.2875273840239202	PCYT1B
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	1/123	0.7051535427891474	0.7449427709089113	0	0	0.8230595516895283	0.2875273840239202	NRARP
Modulation Of Chemical Synaptic Transmission (GO:0050804)	1/123	0.7051535427891474	0.7449427709089113	0	0	0.8230595516895283	0.2875273840239202	SLC12A2
Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	0.7080757379572221	0.7468592290816395	0	0	0.8163265306122449	0.2817993604032101	TLR4
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	0.7080757379572221	0.7468592290816395	0	0	0.8163265306122449	0.2817993604032101	DDR2
Regulation Of Mitotic Cell Cycle (GO:0007346)	1/125	0.71096911695618	0.7487393512944772	0	0	0.8097021066491112	0.2762106725610475	TFAP4
Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.71096911695618	0.7487393512944772	0	0	0.8097021066491112	0.2762106725610475	BRCA1
Cytosolic Transport (GO:0016482)	1/127	0.7166705543448056	0.7535662303095148	0	0	0.7967687074829932	0.2654347478723537	WIPF3
Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	0.7166705543448056	0.7535662303095148	0	0	0.7967687074829932	0.2654347478723537	ADGRA2
Cytokine-Mediated Signaling Pathway (GO:0019221)	2/257	0.7226056159716258	0.7592146300309833	0	0	0.7862443438914027	0.2554442523844893	IL33;TRAF3IP2
Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.7250135678213709	0.761151315750162	0	0	0.7781205505457998	0.25021626485692033	MCM2
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	0.7304393201445913	0.7656549016756681	0	0	0.7661629537311108	0.2406587692090343	LIMA1
Circulatory System Development (GO:0072359)	1/132	0.7304393201445913	0.7656549016756681	0	0	0.7661629537311108	0.2406587692090343	SLC2A10
Negative Regulation Of Cell Motility (GO:2000146)	1/133	0.7331121189840807	0.767859468834919	0	0	0.7603200371057514	0.23604639624511897	VCL
Regulation Of Protein Phosphorylation (GO:0001932)	2/265	0.7381670022842257	0.7721758847806296	0	0	0.762016184069416	0.23133682773684097	CCNYL1;CAMKK2
Cellular Response To Metal Ion (GO:0071248)	1/135	0.7383788690521006	0.7721758847806296	0	0	0.7488958269875114	0.2271387663577804	SLC12A2
Positive Regulation Of Signal Transduction (GO:0009967)	2/266	0.7400592007220298	0.7733331802893768	0	0	0.759090909090909	0.22850541302888583	ING5;FLNA
Potassium Ion Transmembrane Transport (GO:0071805)	1/137	0.7435422018236405	0.7745710108641942	0	0	0.7378076230492197	0.21863435119083957	SLC12A2
Protein Localization To Organelle (GO:0033365)	1/137	0.7435422018236405	0.7745710108641942	0	0	0.7378076230492197	0.21863435119083957	SIX1
Protein Localization To Plasma Membrane (GO:0072659)	1/137	0.7435422018236405	0.7745710108641942	0	0	0.7378076230492197	0.21863435119083957	FLNA
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	0.7435422018236405	0.7745710108641942	0	0	0.7378076230492197	0.21863435119083957	BRCA1
Chemical Synaptic Transmission (GO:0007268)	2/273	0.7529814980242754	0.7837985014183191	0	0	0.739218469107768	0.2097270889086882	PCDHB5;PCDHB9
Protein Localization To Cell Periphery (GO:1990778)	1/142	0.7560112463380594	0.7863450309133518	0	0	0.7114633087277464	0.19899559505840825	FLNA
Ras Protein Signal Transduction (GO:0007265)	1/144	0.7608282743596766	0.7901359890884777	0	0	0.70144141572713	0.19173733065570386	CDK2
Regulation Of Cell Adhesion (GO:0030155)	1/144	0.7608282743596766	0.7901359890884777	0	0	0.70144141572713	0.19173733065570386	CXCR4
Monoatomic Cation Transmembrane Transport (GO:0098655)	2/281	0.7670719698985999	0.7960069402796865	0	0	0.7177281499862145	0.19032331027376118	SLC12A2;TCIRG1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	2/284	0.772174055708781	0.7991383446745332	0	0	0.7099836333878887	0.1835629269505424	COL4A2;DDR2
Inorganic Cation Transmembrane Transport (GO:0098662)	2/284	0.772174055708781	0.7991383446745332	0	0	0.7099836333878887	0.1835629269505424	SLC12A2;TCIRG1
Skeletal System Development (GO:0001501)	1/149	0.7724608776787215	0.7991383446745332	0	0	0.6775717043574186	0.1749313397930125	RFLNB
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	1/149	0.7724608776787215	0.7991383446745332	0	0	0.6775717043574186	0.1749313397930125	FLNA
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	0.7791684112963068	0.8054593699596792	0	0	0.6640086498175429	0.1656887951212381	TLR4
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.7856791887014877	0.8115674684824562	0	0	0.650974025974026	0.15701931399792432	ANXA1
Peptide Biosynthetic Process (GO:0043043)	1/158	0.7919989529241787	0.8168436025568422	0	0	0.6384375406213441	0.14888057586804498	MRPS18B
Peptidyl-Serine Phosphorylation (GO:0018105)	1/158	0.7919989529241787	0.8168436025568422	0	0	0.6384375406213441	0.14888057586804498	CDK2
Response To Lipopolysaccharide (GO:0032496)	1/159	0.794064062063195	0.8183473667134457	0	0	0.6343645052957892	0.1462788333672061	TLR4
Negative Regulation Of DNA-templated Transcription (GO:0045892)	8/1025	0.7967575927898363	0.8204959779073333	0	0	0.7818825989917435	0.17764747642206657	IL33;TFAP4;UHRF1;NFIC;PAX9;TIMELESS;FLNA;BRCA1
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	0.8021224910083602	0.8247605780925016	0	0	0.6185752078609221	0.13639209147746478	CALCRL
Negative Regulation Of Cell Migration (GO:0030336)	1/163	0.8021224910083602	0.8247605780925016	0	0	0.6185752078609221	0.13639209147746478	VCL
Protein Ubiquitination (GO:0016567)	3/434	0.8040579370595896	0.8261205024057369	0	0	0.695051068002966	0.15157948332101148	BARD1;UHRF1;BRCA1
Peptidyl-Serine Modification (GO:0018209)	1/166	0.8079597101043722	0.8294970976547552	0	0	0.6072356215213358	0.12948879752015527	CDK2
Membrane Organization (GO:0061024)	1/167	0.8098671225996702	0.8308225884812447	0	0	0.6035468404229162	0.1272790303327241	NEMP1
Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	0.8124589532049076	0.8328476569735479	0	0	0.6491841491841492	0.1348289814091466	TLR4;DDR2
Protein Transport (GO:0015031)	2/313	0.8166758316459416	0.8365342105309493	0	0	0.6428229862313464	0.13018003824907023	CALCRL;CEP290
Regulation Of Neuron Projection Development (GO:0010975)	1/174	0.8227014611544676	0.842066491751118	0	0	0.5789194290432936	0.11298300921258646	DDR2
Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	0.826207446395935	0.8450133822016088	0	0	0.5722448979591837	0.10924692510682829	PREX2
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	1/179	0.8313375007906242	0.8493968379567854	0	0	0.5625143315753267	0.10390732581955067	DDR2
Intracellular Protein Transport (GO:0006886)	2/325	0.832710545947052	0.8493968379567854	0	0	0.6185599745971263	0.11323926798529728	NUP107;CCHCR1
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	1/180	0.8330138128923371	0.8493968379567854	0	0	0.5593432903887812	0.10219484654997507	SF3A2
Endosomal Transport (GO:0016197)	1/180	0.8330138128923371	0.8493968379567854	0	0	0.5593432903887812	0.10219484654997507	WIPF3
Macromolecule Biosynthetic Process (GO:0009059)	1/183	0.8379439375771834	0.8537781011746359	0	0	0.5500392464678179	0.0972491834878023	MRPS18B
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	1/190	0.8488915863641903	0.8642793492590095	0	0	0.5294784580498866	0.0867411711672986	SLC12A2
Protein Localization To Membrane (GO:0072657)	1/192	0.8518820707973759	0.8660158608106053	0	0	0.5238807564910781	0.08398184478579086	FLNA
Modification-Dependent Protein Catabolic Process (GO:0019941)	1/192	0.8518820707973759	0.8660158608106053	0	0	0.5238807564910781	0.08398184478579086	UHRF1
Regulation Of Signal Transduction (GO:0009966)	1/193	0.8533551569519584	0.866859647001688	0	0	0.521125637755102	0.08263982011710605	IGFBP4
Regulation Of Programmed Cell Death (GO:0043067)	1/195	0.8562577420730116	0.8691531899957979	0	0	0.5157006101409636	0.08002840489623388	MCM2
Positive Regulation Of Cell Population Proliferation (GO:0008284)	3/483	0.8579529084005318	0.8702186008456861	0	0	0.6225193298969072	0.09537373773824004	CDK2;TCIRG1;DDR2
Regulation Of Translation (GO:0006417)	1/202	0.8659739001778305	0.8776938476990342	0	0	0.4975632043862321	0.07159959848860006	PASK
Defense Response To Bacterium (GO:0042742)	1/204	0.8686279149564998	0.8790618839049262	0	0	0.49261083743842365	0.06937951799251826	TLR4
Regulation Of MAPK Cascade (GO:0043408)	1/204	0.8686279149564998	0.8790618839049262	0	0	0.49261083743842365	0.06937951799251826	DUSP6
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.8725112055803373	0.8823294111945196	0	0	0.4853625916385972	0.0661936443978596	TMEM64
Protein Stabilization (GO:0050821)	1/208	0.8737800854763179	0.882950191320897	0	0	0.48299319727891155	0.06516860744186949	FLNA
Protein Modification By Small Protein Conjugation (GO:0032446)	2/364	0.8764705884081574	0.8850055079956525	0	0	0.5508145629692591	0.07262607386242206	BARD1;BRCA1
mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	0.8775118245602543	0.8853936672958254	0	0	0.4760204081632653	0.062199134492029566	SF3A2
mRNA Processing (GO:0006397)	1/214	0.8811337750287408	0.8883831927739287	0	0	0.469244035642426	0.05938087129190376	SF3A2
Proteasomal Protein Catabolic Process (GO:0010498)	1/220	0.8880610722952239	0.8945198120722903	0	0	0.4562482527257478	0.05416340330448297	RHBDD1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	2/377	0.8885474987869412	0.8945198120722903	0	0	0.5313641025641026	0.06278979398910071	DDR2;CAMKK2
Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	0.8935258979316808	0.8988603809044073	0	0	0.44595025510204084	0.050205061876155394	CAMKK2
Positive Regulation Of Developmental Process (GO:0051094)	1/233	0.9017227276995723	0.9064297068896521	0	0	0.4303967276565799	0.044523768227284204	FZD4
Translation (GO:0006412)	1/234	0.9027021504452323	0.9067380766022155	0	0	0.4285276342296575	0.04386521328651962	MRPS18B
Regulation Of Autophagy (GO:0010506)	1/241	0.9092914732678264	0.9126767728704618	0	0	0.4158801020408163	0.03954586570682347	ITPR1
Vesicle-Mediated Transport (GO:0016192)	2/411	0.9151643696575761	0.9178880731386998	0	0	0.48633941445677387	0.04311476279424837	WIPF3;LDLR
Organelle Organization (GO:0006996)	2/418	0.9198505868180388	0.9219022981641014	0	0	0.47798323471400395	0.03993264463016302	CNN2;FGD4
Positive Regulation Of Cellular Process (GO:0048522)	3/594	0.934770825205773	0.9361597863130624	0	0	0.5026950651525459	0.03390873585322984	CDK2;TCIRG1;TLR4
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/367	0.9744371448665834	0.9751605577432474	0	0	0.27095182335229173	0.007016368453756083	UHRF1
