Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Gluconeogenesis (GO:0006094)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	TPI1
Glycosphingolipid Metabolic Process (GO:0006687)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	GM2A
Vesicle Budding From Membrane (GO:0006900)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	S100A10
Heterochromatin Formation (GO:0031507)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	HDAC5
Histone Lysine Methylation (GO:0034968)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	KMT2C
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	BNIP3
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	KLF4
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	ZFP36L1
Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	PRKCQ
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	1/32	0.5284525511442789	0.6491038185288175	0	0	1.3589493485682436	0.8667409629432092	CACNB3
Regulation Of Ras Protein Signal Transduction (GO:0046578)	2/76	0.5292640458693814	0.6497297357164339	0	0	1.1385281385281385	0.7244088282358608	KANK1;CADM4
Monoatomic Cation Homeostasis (GO:0055080)	2/77	0.5363130234600354	0.6561957181337089	0	0	1.1232900432900432	0.6998515837587249	CYBRD1;GRIN1
Regulation Of Lamellipodium Assembly (GO:0010591)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	EPHA2
Carboxylic Acid Metabolic Process (GO:0019752)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	SLC2A3
Regulation Of Sprouting Angiogenesis (GO:1903670)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	KLF4
Epithelial Tube Morphogenesis (GO:0060562)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	RHOB
Glycolipid Metabolic Process (GO:0006664)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	GM2A
intra-Golgi Vesicle-Mediated Transport (GO:0006891)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	RAB6B
Lung Development (GO:0030324)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	WNT7B
Negative Regulation Of Endocytosis (GO:0045806)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	SYT11
Negative Regulation Of Epithelial Cell Migration (GO:0010633)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	DUSP10
Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	ENHO
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	AFAP1L2
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	KLF4
Positive Regulation Of Reproductive Process (GO:2000243)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	CACNA1H
Protein K63-linked Deubiquitination (GO:0070536)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	OTUD7A
Regulation Of Amyloid-Beta Formation (GO:1902003)	1/33	0.5394099560309159	0.6561957181337089	0	0	1.316414686825054	0.8125956823099039	LRRTM3
Fatty Acid Metabolic Process (GO:0006631)	3/122	0.5406550496479672	0.657338794826229	0	0	1.0618312400882262	0.6529984135692205	CPT1A;CPT1C;LPIN1
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	2/78	0.5432891390943522	0.6586806914541103	0	0	1.1084529505582137	0.676282238105606	CPT1A;MGLL
Negative Regulation Of Protein Modification Process (GO:0031400)	2/78	0.5432891390943522	0.6586806914541103	0	0	1.1084529505582137	0.676282238105606	CADM4;SH3GL2
Organonitrogen Compound Catabolic Process (GO:1901565)	2/78	0.5432891390943522	0.6586806914541103	0	0	1.1084529505582137	0.676282238105606	NPEPPS;TST
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	2/78	0.5432891390943522	0.6586806914541103	0	0	1.1084529505582137	0.676282238105606	OTUD7A;CTSF
Regulation Of TOR Signaling (GO:0032006)	2/78	0.5432891390943522	0.6586806914541103	0	0	1.1084529505582137	0.676282238105606	RPS6KA1;GAS6
Membrane Organization (GO:0061024)	4/167	0.5444085176215436	0.6596661767576363	0	0	1.0335022672712724	0.6284265957071699	EXOC4;AZIN2;EGFR;S100A10
Regulation Of Interleukin-17 Production (GO:0032660)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	PRKCQ
Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	RHOB
Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	EGR3
Response To Estrogen (GO:0043627)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	SFRP1
Embryonic Limb Morphogenesis (GO:0030326)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	CACNA1C
Smoothened Signaling Pathway (GO:0007224)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	EVC2
Membrane Protein Proteolysis (GO:0033619)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	PRKCQ
Microtubule Polymerization (GO:0046785)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	MAP4
Negative Regulation Of Cell Cycle Process (GO:0010948)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	BMP7
Organophosphate Biosynthetic Process (GO:0090407)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	TPI1
Positive Regulation Of Organelle Organization (GO:0010638)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	SORBS3
Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	DUSP3
Regulation Of Blood Circulation (GO:1903522)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	CACNA1H
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	0.5501132774840607	0.661090522976332	0	0	1.2764578833693305	0.7628508815855412	AKAP6
Vesicle Fusion (GO:0006906)	2/79	0.5501919733506555	0.661090522976332	0	0	1.0940012368583798	0.6536526320139904	STX1B;SYT11
Protein Ubiquitination (GO:0016567)	10/434	0.5536508195816128	0.6648753145868476	0	0	0.992851799517912	0.5869949137019439	NPEPPS;SPSB1;PINK1;UBE2H;ENC1;MKRN1;DTX1;KLHL24;FBXO32;RNF122
Regulation Of Organelle Assembly (GO:1902115)	2/80	0.5570211651640047	0.6683341749865818	0	0	1.0799200799200799	0.631917439181976	TBC1D1;TBC1D16
Regulation Of Cellular Senescence (GO:2000772)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	VASH1
Regulation Of mRNA Processing (GO:0050684)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	ZFP36L1
Cellular Response To Amino Acid Stimulus (GO:0071230)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	SESN3
Response To Exogenous dsRNA (GO:0043330)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	TICAM1
Response To Nutrient Levels (GO:0031667)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	KCNB1
Establishment Of Spindle Orientation (GO:0051294)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	MAP4
Hexose Biosynthetic Process (GO:0019319)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	TPI1
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	PDK2
One-Carbon Compound Transport (GO:0019755)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	SLC4A8
Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	PRKCQ
Regulation Of Axon Extension (GO:0030516)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	RUFY3
Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.5605683949120726	0.6683341749865818	0	0	1.2388514801168848	0.717052215751609	ATP1B1
Regulation Of DNA-templated Transcription (GO:0006355)	44/1922	0.5611027458378541	0.6686008355720167	0	0	0.9850296668188042	0.569200616937458	HDAC5;SATB1;BACH2;EGFR;LBH;NFIL3;BASP1;RPS6KA1;MXI1;SPP1;DPF3;PIM2;APBB1;SOX4;JUN;AFAP1L2;EGR2;JUND;EGR3;ZFHX2;CDKN2A;ESRRB;DYRK1B;FOS;KLF4;SMARCA2;BMP7;FOSL2;KLF7;PER1;MYCL;KLF6;SFRP1;SFRP2;KLF9;CRY2;PDCD4;PRKCQ;MAPRE3;GAS6;MXD1;CRYAB;MXD4;CREB5
Cellular Response To Starvation (GO:0009267)	3/126	0.5625357658618708	0.6699374477779446	0	0	1.0270885138352468	0.5908846004353551	SFRP1;SESN3;FAS
Activation Of Protein Kinase Activity (GO:0032147)	2/81	0.5637764095320583	0.670672655231061	0	0	1.06619540796756	0.6110339687556738	PINK1;GAS6
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	2/81	0.5637764095320583	0.670672655231061	0	0	1.06619540796756	0.6110339687556738	EXOC4;RHOB
Cellular Response To Organic Substance (GO:0071310)	2/82	0.5704574551509721	0.6752725802432167	0	0	1.0528138528138529	0.5909619840265409	AKAP6;CACNA1H
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	2/82	0.5704574551509721	0.6752725802432167	0	0	1.0528138528138529	0.5909619840265409	PINK1;MAPK8IP2
DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	MYO6
Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	ZFP36L1
Histone Deacetylation (GO:0016575)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	HDAC5
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	EPHA2
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	ITPR2
Positive Regulation Of Phospholipase C Activity (GO:0010863)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	EGFR
Positive Regulation Of Signaling Receptor Activity (GO:2000273)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	RELN
Protein Destabilization (GO:0031648)	1/36	0.5707810517948008	0.6752725802432167	0	0	1.2033940141931503	0.6748026998326154	CCDC88C
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	2/83	0.5770641020506552	0.6819560393261999	0	0	1.039762706429373	0.571663535704209	SFRP1;SFRP2
Regulation Of Cell Division (GO:0051302)	2/83	0.5770641020506552	0.6819560393261999	0	0	1.039762706429373	0.571663535704209	SFRP2;ESRRB
Regulation Of DNA Repair (GO:0006282)	3/129	0.5785251814144271	0.6826538381677607	0	0	1.0024790827393864	0.5486299400444654	DPF3;SMARCA2;EGFR
Aortic Valve Morphogenesis (GO:0003180)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	CDH11
Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	CRY2
Ventricular Septum Development (GO:0003281)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	SOX4
Muscle Cell Differentiation (GO:0042692)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	MRTFB
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	VASH1
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	VASH1
Positive Regulation Of Signaling (GO:0023056)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	GRIK2
Regulation Of Cellular Component Biogenesis (GO:0044087)	1/37	0.5807568592101615	0.6826538381677607	0	0	1.169906407487401	0.6357541625131868	PINK1
Proteasomal Protein Catabolic Process (GO:0010498)	5/220	0.5808267554299117	0.6826538381677607	0	0	0.9789228352839844	0.5318514684681666	TRIM9;SPSB1;BRSK2;ENC1;RNF122
Positive Regulation Of Protein Ubiquitination (GO:0031398)	2/84	0.5835961992276972	0.6849939867678805	0	0	1.0270298806884173	0.5531028084363029	PINK1;ARRDC3
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	3/130	0.583772756381177	0.6849939867678805	0	0	0.9945343057714315	0.5353016133406638	RELN;GAS6;FGFR3
Regulation Of Cell Cycle Process (GO:0010564)	3/130	0.583772756381177	0.6849939867678805	0	0	0.9945343057714315	0.5353016133406638	SFRP1;DPF3;SMARCA2
Calcium-Mediated Signaling (GO:0019722)	2/85	0.5900536427601422	0.6880123410178393	0	0	1.0146038700255569	0.5352459785469744	CACNA1C;ATP1B1
Response To Interleukin-1 (GO:0070555)	2/85	0.5900536427601422	0.6880123410178393	0	0	1.0146038700255569	0.5352459785469744	SFRP1;PRKCA
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	2/85	0.5900536427601422	0.6880123410178393	0	0	1.0146038700255569	0.5352459785469744	PNRC1;ZFP36L1
Positive Regulation Of Amide Metabolic Process (GO:0034250)	2/85	0.5900536427601422	0.6880123410178393	0	0	1.0146038700255569	0.5352459785469744	LRRTM3;SOX4
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	BRSK2
Response To Peptide (GO:1901652)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	GNAI1
Establishment Of Protein Localization To Plasma Membrane (GO:0061951)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	RAB26
Heart Looping (GO:0001947)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	NDRG4
mRNA Transcription By RNA Polymerase II (GO:0042789)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	S100A10
Membrane Assembly (GO:0071709)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	S100A10
Membrane Fission (GO:0090148)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	EXOC4
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	GAS6
Positive Regulation Of Axonogenesis (GO:0050772)	1/38	0.5905012982620581	0.6880123410178393	0	0	1.1382289416846652	0.5996001628332055	RUFY3
Negative Regulation Of Binding (GO:0051100)	2/86	0.5964363735729071	0.6945514480134719	0	0	1.002473716759431	0.5180610834476742	JUN;TTBK1
Regulation Of Mitotic Spindle Organization (GO:0060236)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	GNAI1
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	KLF4
Axonal Transport (GO:0098930)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	KIF1A
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	ITPR2
Heterochromatin Organization (GO:0070828)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	HDAC5
Vitamin Transport (GO:0051180)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	SLC2A3
Internal Peptidyl-Lysine Acetylation (GO:0018393)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	ATAT1
Organelle Transport Along Microtubule (GO:0072384)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	BICDL1
Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	ATP1B1
Positive Regulation Of Intracellular Transport (GO:0032388)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	RUFY3
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.600019723987866	0.694589804207578	0	0	1.1082187109241788	0.5660700840550951	BBC3
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	GAS6
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	SLC8A2
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	MAPRE3
Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	BRSK2
Water-Soluble Vitamin Metabolic Process (GO:0006767)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	SLC2A3
Negative Regulation Of Protein Localization (GO:1903828)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	CORO2B
Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	SYT11
Nucleic Acid-Templated Transcription (GO:0097659)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	DTX1
Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	SOX4
Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	SCN3B
Positive Regulation Of Wound Healing (GO:0090303)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	KANK1
Protein Deacetylation (GO:0006476)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	HDAC5
Protein Localization To Cilium (GO:0061512)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	TUB
Regulation Of Autophagosome Assembly (GO:2000785)	1/40	0.6093173673462795	0.7000806057283468	0	0	1.0797474663565376	0.5349241906222639	PINK1
